time,dest,dir,len,etd
1417280761.31,Richmond,North,8,4
1417280821.63,Daly City,South,9,8
1417280821.63,Fremont,South,3,17
1417280821.63,Richmond,North,8,3
1417280881.95,Daly City,South,9,7
1417280881.95,Fremont,South,3,16
1417280881.95,Richmond,North,8,3
1417280941.27,Daly City,South,9,6
1417280941.27,Fremont,South,3,15
1417280941.27,Richmond,North,8,1
1417281001.6,Daly City,South,9,6
1417281001.6,Fremont,South,3,14
1417281001.6,Richmond,North,8,Leaving
1417281061.99,Daly City,South,9,6
1417281061.99,Fremont,South,3,13
1417281061.99,Richmond,North,8,19
1417281121.34,Daly City,South,9,5
1417281121.34,Fremont,South,3,12
1417281121.34,Richmond,North,8,18
1417281181.72,Daly City,South,9,4
1417281181.72,Fremont,South,3,11
1417281181.72,Richmond,North,8,18
1417281242.04,Daly City,South,9,3
1417281242.04,Fremont,South,3,10
1417281242.04,Richmond,North,8,16
1417281301.39,Daly City,South,9,2
1417281301.39,Fremont,South,3,9
1417281301.39,Richmond,North,8,16
1417281361.72,Daly City,South,9,1
1417281361.72,Fremont,South,3,10
1417281361.72,Richmond,North,8,15
1417281422.08,Daly City,South,5,18
1417281422.08,Fremont,South,3,9
1417281422.08,Richmond,North,8,13
1417281481.42,Daly City,South,5,17
1417281481.42,Fremont,South,3,9
1417281481.42,Richmond,North,8,13
1417281541.74,Daly City,South,5,16
1417281541.74,Fremont,South,3,9
1417281541.74,Richmond,North,8,11
1417281602.07,Daly City,South,5,15
1417281602.07,Fremont,South,8,7
1417281602.07,Richmond,North,8,10
1417281661.39,Daly City,South,5,14
1417281661.39,Fremont,South,8,6
1417281661.39,Richmond,North,8,10
1417281721.72,Daly City,South,5,13
1417281721.72,Fremont,South,8,5
1417281721.72,Richmond,North,8,9
1417281782.05,Daly City,South,5,12
1417281782.05,Fremont,South,8,4
1417281782.05,Richmond,North,8,8
1417281841.4,Daly City,South,5,11
1417281841.4,Fremont,South,8,3
1417281841.4,Richmond,North,8,7
1417281901.78,Daly City,South,5,10
1417281901.78,Fremont,South,8,2
1417281901.78,Richmond,North,8,5
1417281961.14,Daly City,South,5,9
1417281961.14,Fremont,South,8,Leaving
1417281961.14,Richmond,North,8,5
1417282021.5,Daly City,South,5,8
1417282021.5,Fremont,South,3,17
1417282021.5,Richmond,North,8,4
1417282081.82,Daly City,South,9,7
1417282081.82,Fremont,South,3,16
1417282081.82,Richmond,North,8,3
1417282141.14,Daly City,South,9,6
1417282141.14,Fremont,South,3,15
1417282141.14,Richmond,North,8,2
1417282201.5,Daly City,South,9,6
1417282201.5,Fremont,South,3,14
1417282201.5,Richmond,North,8,Leaving
1417282261.82,Daly City,South,9,5
1417282261.82,Fremont,South,3,13
1417282261.82,Richmond,North,9,19
1417282321.16,Daly City,South,9,4
1417282321.16,Fremont,South,3,12
1417282321.16,Richmond,North,9,18
1417282381.54,Daly City,South,9,3
1417282381.54,Fremont,South,3,11
1417282381.54,Richmond,North,9,17
1417282441.87,Daly City,South,9,2
1417282441.87,Fremont,South,3,10
1417282441.87,Richmond,North,9,16
1417282501.23,Daly City,South,9,1
1417282501.23,Fremont,South,3,9
1417282501.23,Richmond,North,9,16
1417282561.58,Daly City,South,9,Leaving
1417282561.58,Fremont,South,3,9
1417282561.58,Richmond,North,9,14
1417282621.94,Daly City,South,5,18
1417282621.94,Fremont,South,8,8
1417282621.94,Richmond,North,9,13
1417282681.32,Daly City,South,5,17
1417282681.32,Fremont,South,8,6
1417282681.32,Richmond,North,9,12
1417282741.7,Daly City,South,5,16
1417282741.7,Fremont,South,8,6
1417282741.7,Richmond,North,9,12
1417282802.05,Daly City,South,5,15
1417282802.05,Fremont,South,8,5
1417282802.05,Richmond,North,9,10
1417282861.38,Daly City,South,5,14
1417282861.38,Fremont,South,8,4
1417282861.38,Richmond,North,9,9
1417282921.71,Daly City,South,5,13
1417282921.71,Fremont,South,8,3
1417282921.71,Richmond,North,9,8
1417282982.05,Daly City,South,5,12
1417282982.05,Fremont,South,8,2
1417282982.05,Richmond,North,9,7
1417283041.41,Daly City,South,5,11
1417283041.41,Fremont,South,8,Leaving
1417283041.41,Richmond,North,9,6
1417283101.73,Daly City,South,5,10
1417283101.73,Fremont,South,3,19
1417283101.73,Richmond,North,9,6
1417283161.11,Daly City,South,5,9
1417283161.11,Fremont,South,3,18
1417283161.11,Richmond,North,9,4
1417283221.42,Daly City,South,5,9
1417283221.42,Fremont,South,3,17
1417283221.42,Richmond,North,9,3
1417283281.77,Daly City,South,10,8
1417283281.77,Fremont,South,3,16
1417283281.77,Richmond,North,9,2
1417283341.12,Daly City,South,10,6
1417283341.12,Fremont,South,3,15
1417283341.12,Richmond,North,9,1
1417283401.45,Daly City,South,10,6
1417283401.45,Fremont,South,3,14
1417283401.45,Richmond,North,9,Leaving
1417283461.8,Daly City,South,10,5
1417283461.8,Fremont,South,3,13
1417283461.8,Richmond,North,9,19
1417283521.15,Daly City,South,10,4
1417283521.15,Fremont,South,3,12
1417283521.15,Richmond,North,9,18
1417283581.51,Daly City,South,10,3
1417283581.51,Fremont,South,3,11
1417283581.51,Richmond,North,9,17
1417283641.86,Daly City,South,10,2
1417283641.86,Fremont,South,3,10
1417283641.86,Richmond,North,9,16
1417283701.23,Daly City,South,10,1
1417283701.23,Fremont,South,3,9
1417283701.23,Richmond,North,9,15
1417283761.58,Daly City,South,10,Leaving
1417283761.58,Fremont,South,8,8
1417283761.58,Richmond,North,9,14
1417283821.96,Daly City,South,5,18
1417283821.96,Fremont,South,8,7
1417283821.96,Richmond,North,9,13
1417283881.18,Daly City,South,5,17
1417283881.18,Fremont,South,8,6
1417283881.18,Richmond,North,9,12
1417283941.78,Daly City,South,5,16
1417283941.78,Fremont,South,8,5
1417283941.78,Richmond,North,9,11
1417284001.1,Daly City,South,5,15
1417284001.1,Fremont,South,8,4
1417284001.1,Richmond,North,9,10
1417284061.42,Daly City,South,5,14
1417284061.42,Fremont,South,8,3
1417284061.42,Richmond,North,9,9
1417284121.78,Daly City,South,5,13
1417284121.78,Fremont,South,8,2
1417284121.78,Richmond,North,9,8
1417284181.13,Daly City,South,5,12
1417284181.13,Fremont,South,8,1
1417284181.13,Richmond,North,9,7
1417284241.49,Daly City,South,5,11
1417284241.49,Fremont,South,8,Leaving
1417284241.49,Richmond,North,9,6
1417284301.82,Daly City,South,5,10
1417284301.82,Fremont,South,3,19
1417284301.82,Richmond,North,9,5
1417284361.15,Daly City,South,5,9
1417284361.15,Fremont,South,3,18
1417284361.15,Richmond,North,9,4
1417284421.47,Daly City,South,5,10
1417284421.47,Fremont,South,3,17
1417284421.47,Richmond,North,9,3
1417284541.52,Daly City,South,5,9
1417284541.52,Fremont,South,3,14
1417284541.52,Richmond,North,9,Leaving
1417284602.03,Daly City,South,9,7
1417284602.03,Fremont,South,3,14
1417284602.03,Richmond,North,9,20
1417284661.35,Daly City,South,9,6
1417284661.35,Fremont,South,3,13
1417284661.35,Richmond,North,9,19
1417284721.68,Daly City,South,9,6
1417284721.68,Fremont,South,3,12
1417284721.68,Richmond,North,9,18
1417284782.03,Daly City,South,9,5
1417284782.03,Fremont,South,3,11
1417284782.03,Richmond,North,9,17
1417284841.41,Daly City,South,9,4
1417284841.41,Fremont,South,3,10
1417284841.41,Richmond,North,9,16
1417284901.76,Daly City,South,9,3
1417284901.76,Fremont,South,3,9
1417284901.76,Richmond,North,9,15
1417284961.09,Daly City,South,9,2
1417284961.09,Fremont,South,9,8
1417284961.09,Richmond,North,9,14
1417285021.44,Daly City,South,9,Leaving
1417285021.44,Fremont,South,9,7
1417285021.44,Richmond,North,9,13
1417285081.79,Daly City,South,9,Leaving
1417285081.79,Fremont,South,9,6
1417285081.79,Richmond,North,9,12
1417285141.17,Daly City,South,5,16
1417285141.17,Fremont,South,9,5
1417285141.17,Richmond,North,9,11
1417285201.52,Daly City,South,5,15
1417285201.52,Fremont,South,9,4
1417285201.52,Richmond,North,9,10
1417285261.9,Daly City,South,5,14
1417285261.9,Fremont,South,9,3
1417285261.9,Richmond,North,9,9
1417285321.25,Daly City,South,5,13
1417285321.25,Fremont,South,9,2
1417285321.25,Richmond,North,9,8
1417285381.61,Daly City,South,5,12
1417285381.61,Fremont,South,9,Leaving
1417285381.61,Richmond,North,9,7
1417285441.96,Daly City,South,5,11
1417285441.96,Fremont,South,3,20
1417285441.96,Richmond,North,9,6
1417285501.31,Daly City,South,5,10
1417285501.31,Fremont,South,3,19
1417285501.31,Richmond,North,9,5
1417285561.7,Daly City,South,5,9
1417285561.7,Fremont,South,3,18
1417285561.7,Richmond,North,9,4
1417285622.05,Daly City,South,5,9
1417285622.05,Fremont,South,3,17
1417285622.05,Richmond,North,9,3
1417285681.44,Daly City,South,5,9
1417285681.44,Fremont,South,3,16
1417285681.44,Richmond,North,9,2
1417285741.76,Daly City,South,5,9
1417285741.76,Fremont,South,3,15
1417285741.76,Richmond,North,9,1
1417285801.1,Daly City,South,8,7
1417285801.1,Fremont,South,3,14
1417285801.1,Richmond,North,9,Leaving
1417285861.43,Daly City,South,8,6
1417285861.43,Fremont,South,3,13
1417285861.43,Richmond,North,10,9
1417285921.76,Daly City,South,8,5
1417285921.76,Fremont,South,3,12
1417285921.76,Richmond,North,10,8
1417285981.13,Daly City,South,8,5
1417285981.13,Fremont,South,3,11
1417285981.13,Richmond,North,10,7
1417286041.48,Daly City,South,8,4
1417286041.48,Fremont,South,3,10
1417286041.48,Richmond,North,10,6
1417286101.8,Daly City,South,8,2
1417286101.8,Fremont,South,3,9
1417286101.8,Richmond,North,10,5
1417286161.15,Daly City,South,8,1
1417286161.15,Fremont,South,9,8
1417286161.15,Richmond,North,10,4
1417286221.53,Daly City,South,8,Leaving
1417286221.53,Fremont,South,9,7
1417286221.53,Richmond,North,10,3
1417286281.88,Daly City,South,5,17
1417286281.88,Fremont,South,9,6
1417286281.88,Richmond,North,10,2
1417286341.23,Daly City,South,5,16
1417286341.23,Fremont,South,9,5
1417286341.23,Richmond,North,10,Leaving
1417286401.56,Daly City,South,5,15
1417286401.56,Fremont,South,9,4
1417286401.56,Richmond,North,7,10
1417286461.94,Daly City,South,5,14
1417286461.94,Fremont,South,9,3
1417286461.94,Richmond,North,7,11
1417286521.26,Daly City,South,5,13
1417286521.26,Fremont,South,9,2
1417286521.26,Richmond,North,7,10
1417286581.62,Daly City,South,5,12
1417286581.62,Fremont,South,9,Leaving
1417286581.62,Richmond,North,7,8
1417286641.98,Daly City,South,5,11
1417286641.98,Fremont,South,3,20
1417286641.98,Richmond,North,7,8
1417286701.33,Daly City,South,5,10
1417286701.33,Fremont,South,3,19
1417286701.33,Richmond,North,7,7
1417286761.72,Daly City,South,8,9
1417286761.72,Fremont,South,3,18
1417286761.72,Richmond,North,7,5
1417286821.1,Daly City,South,8,9
1417286821.1,Fremont,South,3,17
1417286821.1,Richmond,North,7,5
1417286881.46,Daly City,South,8,9
1417286881.46,Fremont,South,3,16
1417286881.46,Richmond,North,7,3
1417286941.81,Daly City,South,8,6
1417286941.81,Fremont,South,3,15
1417286941.81,Richmond,North,7,3
1417287001.16,Daly City,South,8,6
1417287001.16,Fremont,South,3,14
1417287001.16,Richmond,North,7,2
1417287061.52,Daly City,South,8,5
1417287061.52,Fremont,South,3,13
1417287061.52,Richmond,North,7,Leaving
1417287121.88,Daly City,South,8,4
1417287121.88,Fremont,South,3,12
1417287121.88,Richmond,North,9,8
1417287181.23,Daly City,South,8,3
1417287181.23,Fremont,South,3,11
1417287181.23,Richmond,North,9,7
1417287241.61,Daly City,South,8,2
1417287241.61,Fremont,South,3,10
1417287241.61,Richmond,North,9,6
1417287301.93,Daly City,South,8,Leaving
1417287301.93,Fremont,South,3,9
1417287301.93,Richmond,North,9,5
1417287361.29,Daly City,South,5,19
1417287361.29,Fremont,South,9,9
1417287361.29,Richmond,North,9,4
1417287421.63,Daly City,South,5,18
1417287421.63,Fremont,South,9,7
1417287421.63,Richmond,North,9,3
1417287481.98,Daly City,South,5,17
1417287481.98,Fremont,South,9,6
1417287481.98,Richmond,North,9,2
1417287541.3,Daly City,South,5,16
1417287541.3,Fremont,South,9,5
1417287541.3,Richmond,North,9,Leaving
1417287601.63,Daly City,South,5,15
1417287601.63,Fremont,South,9,4
1417287601.63,Richmond,North,8,11
1417287661.97,Daly City,South,5,14
1417287661.97,Fremont,South,9,3
1417287661.97,Richmond,North,8,10
1417287721.33,Daly City,South,5,13
1417287721.33,Fremont,South,9,2
1417287721.33,Richmond,North,8,9
1417287781.7,Daly City,South,5,12
1417287781.7,Fremont,South,9,1
1417287781.7,Richmond,North,8,8
1417287842.05,Daly City,South,5,11
1417287842.05,Fremont,South,9,Leaving
1417287842.05,Richmond,North,8,7
1417287901.43,Daly City,South,5,10
1417287901.43,Fremont,South,3,19
1417287901.43,Richmond,North,8,6
1417287961.75,Daly City,South,10,9
1417287961.75,Fremont,South,3,18
1417287961.75,Richmond,North,8,5
1417288021.11,Daly City,South,10,9
1417288021.11,Fremont,South,3,17
1417288021.11,Richmond,North,8,4
1417288081.46,Daly City,South,10,9
1417288081.46,Fremont,South,3,16
1417288081.46,Richmond,North,8,3
1417288141.79,Daly City,South,10,6
1417288141.79,Fremont,South,3,15
1417288141.79,Richmond,North,8,2
1417288201.15,Daly City,South,10,6
1417288201.15,Fremont,South,3,14
1417288201.15,Richmond,North,8,Leaving
1417288261.47,Daly City,South,10,5
1417288261.47,Fremont,South,3,13
1417288261.47,Richmond,North,9,10
1417288321.8,Daly City,South,10,4
1417288321.8,Fremont,South,3,12
1417288321.8,Richmond,North,9,8
1417288381.15,Daly City,South,10,2
1417288381.15,Fremont,South,3,11
1417288381.15,Richmond,North,9,7
1417288441.5,Daly City,South,10,1
1417288441.5,Fremont,South,3,10
1417288441.5,Richmond,North,9,6
1417288501.84,Daly City,South,10,Leaving
1417288501.84,Fremont,South,3,10
1417288501.84,Richmond,North,9,5
1417288561.19,Daly City,South,5,19
1417288561.19,Fremont,South,3,9
1417288561.19,Richmond,North,9,4
1417288621.55,Daly City,South,5,18
1417288621.55,Fremont,South,3,9
1417288621.55,Richmond,North,9,3
1417288681.88,Daly City,South,5,17
1417288681.88,Fremont,South,7,9
1417288681.88,Richmond,North,9,2
1417288741.21,Daly City,South,5,16
1417288741.21,Fremont,South,7,6
1417288741.21,Richmond,North,9,Leaving
1417288801.54,Daly City,South,5,15
1417288801.54,Fremont,South,7,6
1417288801.54,Richmond,North,8,12
1417288861.89,Daly City,South,5,14
1417288861.89,Fremont,South,7,5
1417288861.89,Richmond,North,8,11
1417288921.22,Daly City,South,5,13
1417288921.22,Fremont,South,7,4
1417288921.22,Richmond,North,8,11
1417288981.54,Daly City,South,5,12
1417288981.54,Fremont,South,7,3
1417288981.54,Richmond,North,8,10
1417289041.9,Daly City,South,5,11
1417289041.9,Fremont,South,7,2
1417289041.9,Richmond,North,8,9
1417289101.26,Daly City,South,5,10
1417289101.26,Fremont,South,7,Leaving
1417289101.26,Richmond,North,8,8
1417289161.61,Daly City,South,5,9
1417289161.61,Fremont,South,3,18
1417289161.61,Richmond,North,8,7
1417289221.98,Daly City,South,9,8
1417289221.98,Fremont,South,3,17
1417289221.98,Richmond,North,8,6
1417289281.34,Daly City,South,9,7
1417289281.34,Fremont,South,3,16
1417289281.34,Richmond,North,8,5
1417289341.66,Daly City,South,9,6
1417289341.66,Fremont,South,3,15
1417289341.66,Richmond,North,8,4
1417289402.01,Daly City,South,9,6
1417289402.01,Fremont,South,3,14
1417289402.01,Richmond,North,8,2
1417289461.36,Daly City,South,9,6
1417289461.36,Fremont,South,3,13
1417289461.36,Richmond,North,8,2
1417289521.68,Daly City,South,9,4
1417289521.68,Fremont,South,3,12
1417289521.68,Richmond,North,8,Leaving
1417289582.03,Daly City,South,9,3
1417289582.03,Fremont,South,3,11
1417289582.03,Richmond,North,10,9
1417289641.39,Daly City,South,9,2
1417289641.39,Fremont,South,3,10
1417289641.39,Richmond,North,10,8
1417289701.75,Daly City,South,9,1
1417289701.75,Fremont,South,8,9
1417289701.75,Richmond,North,10,7
1417289761.13,Daly City,South,9,Leaving
1417289761.13,Fremont,South,8,8
1417289761.13,Richmond,North,10,6
1417289821.45,Daly City,South,5,18
1417289821.45,Fremont,South,8,7
1417289821.45,Richmond,North,10,5
1417289881.8,Daly City,South,5,17
1417289881.8,Fremont,South,8,6
1417289881.8,Richmond,North,10,3
1417289941.19,Daly City,South,5,16
1417289941.19,Fremont,South,8,6
1417289941.19,Richmond,North,10,2
1417290001.56,Daly City,South,5,15
1417290001.56,Fremont,South,8,5
1417290001.56,Richmond,North,10,2
1417290061.89,Daly City,South,5,14
1417290061.89,Fremont,South,8,4
1417290061.89,Richmond,North,10,Leaving
1417290121.24,Daly City,South,5,13
1417290121.24,Fremont,South,8,3
1417290121.24,Richmond,North,8,9
1417290181.59,Daly City,South,5,12
1417290181.59,Fremont,South,8,2
1417290181.59,Richmond,North,8,7
1417290241.92,Daly City,South,5,11
1417290241.92,Fremont,South,8,Leaving
1417290241.92,Richmond,North,8,6
1417290301.28,Daly City,South,9,10
1417290301.28,Fremont,South,3,19
1417290301.28,Richmond,North,8,5
1417290361.65,Daly City,South,9,10
1417290361.65,Fremont,South,3,18
1417290361.65,Richmond,North,8,4
1417290422.0,Daly City,South,9,10
1417290422.0,Fremont,South,3,17
1417290422.0,Richmond,North,8,3
1417290481.39,Daly City,South,9,7
1417290481.39,Fremont,South,3,16
1417290481.39,Richmond,North,8,2
1417290541.71,Daly City,South,9,6
1417290541.71,Fremont,South,3,15
1417290541.71,Richmond,North,8,Leaving
1417290602.06,Daly City,South,9,5
1417290602.06,Fremont,South,3,14
1417290602.06,Richmond,North,9,10
1417290661.38,Daly City,South,9,4
1417290661.38,Fremont,South,3,13
1417290661.38,Richmond,North,9,9
1417290721.7,Daly City,South,9,3
1417290721.7,Fremont,South,3,12
1417290721.7,Richmond,North,9,8
1417290782.06,Daly City,South,9,2
1417290782.06,Fremont,South,8,11
1417290782.06,Richmond,North,9,7
1417290841.39,Daly City,South,9,Leaving
1417290841.39,Fremont,South,8,10
1417290841.39,Richmond,North,9,6
1417290901.74,Daly City,South,5,20
1417290901.74,Fremont,South,8,9
1417290901.74,Richmond,North,9,5
1417290961.12,Daly City,South,5,19
1417290961.12,Fremont,South,8,8
1417290961.12,Richmond,North,9,4
1417291021.45,Daly City,South,5,18
1417291021.45,Fremont,South,8,7
1417291021.45,Richmond,North,9,3
1417291081.8,Daly City,South,5,17
1417291081.8,Fremont,South,8,6
1417291081.8,Richmond,North,9,2
1417291141.15,Daly City,South,5,16
1417291141.15,Fremont,South,8,5
1417291141.15,Richmond,North,9,1
1417291201.49,Daly City,South,5,15
1417291201.49,Fremont,South,8,4
1417291201.49,Richmond,North,9,Leaving
1417291261.84,Daly City,South,5,14
1417291261.84,Fremont,South,8,3
1417291261.84,Richmond,North,8,10
1417291321.16,Daly City,South,5,13
1417291321.16,Fremont,South,8,2
1417291321.16,Richmond,North,8,9
1417291381.53,Daly City,South,5,12
1417291381.53,Fremont,South,8,Leaving
1417291381.53,Richmond,North,8,8
1417291441.88,Daly City,South,10,11
1417291441.88,Fremont,South,3,20
1417291441.88,Richmond,North,8,7
1417291501.23,Daly City,South,10,10
1417291501.23,Fremont,South,3,19
1417291501.23,Richmond,North,8,6
1417291561.58,Daly City,South,10,9
1417291561.58,Fremont,South,3,18
1417291561.58,Richmond,North,8,5
1417291621.93,Daly City,South,10,8
1417291621.93,Fremont,South,3,17
1417291621.93,Richmond,North,8,4
1417291681.26,Daly City,South,10,7
1417291681.26,Fremont,South,3,16
1417291681.26,Richmond,North,8,3
1417291741.61,Daly City,South,10,6
1417291741.61,Fremont,South,3,15
1417291741.61,Richmond,North,8,2
1417291801.99,Daly City,South,10,5
1417291801.99,Fremont,South,3,14
1417291801.99,Richmond,North,8,Leaving
1417291861.36,Daly City,South,10,4
1417291861.36,Fremont,South,3,13
1417291861.36,Richmond,North,8,Leaving
1417291921.71,Daly City,South,10,3
1417291921.71,Fremont,South,3,12
1417291921.71,Richmond,North,8,8
1417291982.06,Daly City,South,10,2
1417291982.06,Fremont,South,3,11
1417291982.06,Richmond,North,8,7
1417292041.4,Daly City,South,10,Leaving
1417292041.4,Fremont,South,8,10
1417292041.4,Richmond,North,8,6
1417292101.72,Daly City,South,5,20
1417292101.72,Fremont,South,8,9
1417292101.72,Richmond,North,8,5
1417292161.11,Daly City,South,5,19
1417292161.11,Fremont,South,8,8
1417292161.11,Richmond,North,8,5
1417292221.47,Daly City,South,5,18
1417292221.47,Fremont,South,8,7
1417292221.47,Richmond,North,8,4
1417292281.82,Daly City,South,5,17
1417292281.82,Fremont,South,8,6
1417292281.82,Richmond,North,8,3
1417292341.18,Daly City,South,5,16
